"duration";"Q_RecaptchaScore";"Q_RelevantIDFraudScore";"gender";"nationality";"ethnicity";"age";"gaming_time";"gaming_related_activities_time";"online_gaming_time";"offline_gaming_time";"playing_esports";"preferred_game_name";"preffered_esports_game_name";"rank";"team_membership";"playing_with_offline_friends";"MOGQ_social1";"MOGQ_social2";"MOGQ_social3";"MOGQ_social4";"MOGQ_escape1";"MOGQ_escape2";"MOGQ_escape3";"MOGQ_escape4";"MOGQ_competition1";"MOGQ_competition2";"MOGQ_competition3";"MOGQ_competition4";"MOGQ_coping1";"MOGQ_coping2";"MOGQ_coping3";"MOGQ_coping4";"IGCQ_1";"IGCQ_2";"IGCQ_3";"IGCQ_4";"attention_check_1";"IGDS9SF_1";"IGDS9SF_2";"IGDS9SF_3";"IGDS9SF_4";"IGDS9SF_5";"IGDS9SF_6";"IGDS9SF_7";"IGDS9SF_8";"IGDS9SF_9";"GDT_1";"GDT_2";"GDT_3";"GDT_4";"IGD_alternative_criterion2";"IGD_alternative_criterion5";"IGD_alternative_criterion6";"IGD_alternative_criterion3";"IGD_alternative_craving";"IGD_alternative_health";"BFRS_1";"BFRS_2";"BFRS_3";"BFRS_4";"BFRS_5";"BFRS_6";"BFRS_7";"BSCS_1";"BSCS_2";"BSCS_3";"BSCS_4";"BSCS_5";"BSCS_6";"BSCS_7";"BSCS_8";"BSCS_9";"BSCS_10";"BSCS_11";"BSCS_12";"BSCS_13";"attention_check_2";"neuroticism_1";"neuroticism_2";"neuroticism_3";"neuroticism_4";"neuroticism_5";"neuroticism_6";"neuroticism_7";"neuroticism_8";"neuroticism_9";"neuroticism_10";"DJGLS_1";"DJGLS_2";"DJGLS_3";"DJGLS_4";"DJGLS_5";"DJGLS_6";"harm_avoidance_1";"harm_avoidance_2";"harm_avoidance_3";"harm_avoidance_4";"harm_avoidance_5";"harm_avoidance_6";"harm_avoidance_7";"harm_avoidance_8";"harm_avoidance_9";"harm_avoidance_10";"BAS_reward_1";"BAS_reward_2";"BAS_reward_3";"BAS_reward_4";"BAS_reward_5";"long1to3";"long1to4";"long1to5";"mahal1to3";"mahal1to4";"mahal1to5";"ac";"careless"
571;1;0;0;"Swedish";"Swedish and Philipino";19;6;9;90;10;1;NA;"FPS, moba.";"Faceit level 10 (CS:GO)";1;5;NA;5;NA;4;5;NA;5;NA;5;NA;NA;2;NA;4;NA;4;2;1;1;1;0;4;1;2;1;1;1;1;5;1;2;3;1;1;2;1;1;2;3;3;3;NA;2;3;NA;NA;3;5;NA;NA;NA;1;NA;5;3;4;5;2;NA;NA;0;NA;5;NA;3;2;2;NA;NA;NA;1;NA;NA;NA;1;3;1;NA;4;3;NA;NA;2;1;3;NA;NA;1;1;NA;1;NA;3;3;4;17,9685996985593;1,98662950853114;0;0;0
1175;1;0;0;"Greek";"Greek";20;6;1;80;20;1;NA;"League of Legends";"Gold";0;5;NA;2;NA;3;4;NA;1;NA;3;5;NA;NA;NA;3;1;NA;1;1;1;2;0;2;1;2;1;2;1;1;3;2;4;3;4;1;2;2;1;3;4;4;3;NA;2;NA;3;3;NA;2;NA;4;2;NA;NA;NA;3;4;2;NA;2;NA;0;NA;4;2;2;1;4;NA;NA;NA;NA;5;NA;NA;3;NA;3;NA;NA;4;3;NA;3;2;2;NA;NA;1;1;NA;NA;1;3;3;2;11,1216740535916;1,67586536795639;0;0;0
1058;1;0;0;"Mexican";"White";25;4;2;80;20;0;"Free Fire";NA;NA;0;5;NA;4;NA;3;3;3;NA;NA;4;NA;4;NA;NA;4;3;NA;2;1;1;1;0;1;1;2;2;1;2;1;3;1;1;2;2;2;2;1;2;2;3;1;3;NA;2;NA;3;3;NA;3;2;1;2;NA;NA;NA;3;2;1;NA;NA;NA;0;1;NA;1;1;NA;2;NA;NA;1;NA;NA;2;NA;2;2;NA;NA;NA;4;3;NA;NA;2;3;2;NA;NA;1;2;2;NA;3;2;4;11,8669102399284;2,62711342374719;0;0;0
1105;0,9;0;0;"Polish";"European";18;4;1;85;15;0;"League of Legends";NA;NA;0;5;NA;2;NA;2;4;NA;NA;3;4;NA;2;NA;NA;2;NA;4;1;3;1;1;0;2;2;2;2;4;4;3;5;1;2;3;3;2;2;4;3;1;2;2;3;1;2;NA;NA;3;NA;4;4;5;3;NA;4;NA;1;NA;NA;NA;2;NA;0;4;NA;4;5;NA;2;4;NA;NA;NA;NA;3;4;2;NA;NA;NA;2;4;NA;1;NA;NA;NA;4;2;1;1;NA;NA;2;2;2;4;16,935130506267;4,11167650172866;0;0;0
343;1;0;0;"Polish";"White";23;2;4;80;20;0;"FPS";NA;NA;1;3;NA;NA;5;4;4;NA;2;NA;5;NA;NA;3;4;4;NA;NA;1;1;1;2;0;2;1;1;1;2;1;1;3;1;1;2;1;2;2;2;1;1;2;1;3;NA;NA;3;NA;3;3;4;NA;NA;NA;2;5;NA;3;2;NA;4;NA;1;0;NA;1;1;1;NA;4;NA;5;NA;NA;5;NA;NA;2;NA;4;3;NA;5;NA;NA;NA;4;2;2;NA;NA;2;3;2;NA;4;1;4;7,67228001067583;3,75094466696413;0;0;0
616;0,9;0;0;"american";"hispanic";28;5;10;100;0;0;"overwatch";NA;NA;1;5;NA;3;NA;5;4;5;NA;NA;2;3;NA;NA;NA;5;NA;3;2;2;2;2;0;3;3;5;3;4;5;3;5;4;5;4;4;4;4;5;5;5;4;5;1;NA;1;NA;NA;1;1;2;4;4;4;NA;NA;NA;3;NA;NA;NA;3;4;0;5;5;NA;5;NA;2;1;NA;NA;NA;1;NA;NA;5;5;NA;NA;NA;3;NA;3;NA;3;3;4;NA;NA;3;NA;3;2;4;2;4;23,5137682757269;11,5156777811451;0;0;0
1169;0,9;0;0;"Poland";"West slavic, polish";23;3;3;67;33;0;"League of legends";NA;NA;0;5;1;NA;NA;3;3;NA;1;NA;4;NA;NA;5;NA;2;2;NA;1;1;1;1;0;1;1;1;1;1;3;1;2;1;2;1;3;1;1;1;2;1;3;1;2;1;2;2;NA;NA;NA;2;3;3;2;NA;NA;4;1;NA;2;NA;NA;NA;0;3;NA;NA;1;NA;2;NA;NA;3;3;NA;1;NA;1;5;NA;3;3;4;3;NA;NA;NA;NA;2;NA;1;1;NA;NA;1;4;3;5;4,27445796305043;1,67586536795639;0;0;0
481;1;0;0;"Poland";"White";19;7;2;80;20;1;NA;"League Of Legends";"Master 150 lp";0;5;5;NA;NA;5;5;5;NA;NA;5;NA;NA;5;NA;4;NA;4;3;3;3;3;0;5;2;5;3;5;4;2;5;5;4;4;4;4;3;5;5;5;3;5;1;NA;NA;1;NA;1;1;4;3;NA;4;NA;NA;5;4;NA;NA;4;NA;4;0;NA;5;NA;4;3;5;NA;NA;NA;2;NA;2;NA;2;2;NA;1;NA;2;5;NA;4;4;NA;NA;NA;NA;3;2;1;NA;4;1;6;27,8581029170796;10,8219268015758;0;0;0
502;1;0;0;"Poland";"White";20;6;3;100;0;0;"League of legends";NA;NA;0;5;NA;5;NA;5;3;NA;4;NA;5;3;NA;NA;NA;5;1;NA;2;1;3;2;0;1;1;3;1;1;3;1;3;1;1;3;2;1;1;2;1;3;2;2;3;NA;2;NA;NA;3;3;4;NA;4;NA;4;NA;NA;3;2;4;NA;NA;1;0;NA;1;NA;1;1;2;1;NA;NA;NA;NA;NA;NA;2;4;4;NA;NA;3;NA;3;4;3;NA;NA;1;NA;1;1;2;NA;2;2;4;14,3775083806248;3,13215699465806;0;0;0
270;0,9;0;0;"Asian American";"Vietnamese";21;5;2;100;0;1;NA;"League of Legends";"Diamond";0;5;NA;NA;3;3;4;NA;4;NA;5;NA;NA;5;NA;5;NA;4;1;1;1;1;0;2;1;1;1;2;1;1;3;1;3;2;4;2;1;1;1;2;3;1;2;1;2;NA;2;NA;NA;3;NA;1;NA;NA;4;NA;4;4;NA;4;3;NA;0;NA;2;NA;1;NA;4;NA;4;4;NA;3;NA;2;2;NA;NA;NA;4;5;NA;NA;NA;NA;3;2;2;NA;2;1;1;NA;4;2;4;5,06126810800433;4,52966375445468;0;0;0
611;1;0;0;"Finland";"White";27;6;2;100;0;1;NA;"Counter Strike: Global Offensive";"Supreme/Faceit 7";0;5;NA;NA;4;4;3;NA;NA;3;3;NA;NA;2;NA;2;NA;1;2;2;1;2;0;3;3;2;3;3;2;1;2;1;3;4;4;1;4;3;2;4;5;4;2;1;1;2;NA;NA;NA;1;NA;4;NA;NA;NA;NA;1;5;4;NA;5;3;0;NA;NA;3;4;NA;4;NA;4;3;NA;2;2;NA;2;NA;NA;NA;1;2;2;NA;NA;5;NA;NA;1;1;2;NA;NA;1;2;1;3;13,3013135964252;2,20879383266788;0;0;0
642;1;0;0;"French and American";"Caucasian";20;3;8;90;10;0;"CSGO or FPS games";NA;NA;0;5;NA;NA;5;3;3;2;NA;NA;4;NA;3;NA;NA;2;1;NA;1;1;1;2;0;3;1;1;2;3;1;2;3;1;1;1;2;1;3;1;5;1;2;2;3;2;3;NA;NA;NA;3;5;NA;3;4;NA;5;2;4;NA;NA;NA;NA;1;0;2;NA;NA;4;1;3;4;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;4;4;NA;3;2;1;NA;NA;1;1;2;NA;NA;3;2;3;7,83769073253427;2,19009235262724;0;0;0
345;1;0;0;"Portuguese";"Caucasian";20;5;2;89;11;1;NA;"League of Legends";"Platinum";0;5;NA;2;NA;2;3;NA;2;NA;5;NA;NA;3;NA;3;2;NA;1;1;1;2;0;1;2;3;2;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;3;NA;NA;3;3;3;NA;2;NA;NA;4;NA;NA;4;2;4;3;NA;4;NA;1;4;NA;NA;3;NA;4;3;NA;2;NA;NA;NA;2;2;NA;4;NA;NA;4;NA;2;4;2;NA;NA;3;2;2;NA;2;NA;4;3;7;4,56227633255988;1,38866545146694;0;0;0
575;1;0;0;"Greek";"Greek";38;1;2;80;20;0;"Hearthstone";NA;NA;0;2;NA;1;NA;1;2;1;NA;NA;4;NA;3;NA;3;2;NA;NA;1;3;2;2;0;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;4;2;3;NA;NA;3;3;3;NA;3;2;NA;NA;NA;NA;4;2;4;4;3;NA;NA;1;NA;1;1;1;NA;4;5;NA;NA;NA;NA;NA;NA;1;5;5;5;NA;5;NA;NA;1;1;NA;1;NA;1;2;NA;NA;1;4;1;9;9,30384531639467;2,20879383266788;0;0;0
453;1;0;0;"Czech";"White";21;5;2;63;37;0;"CS:GO";NA;NA;0;3;2;NA;NA;3;4;NA;NA;3;4;NA;NA;4;NA;4;2;NA;2;1;1;2;0;4;3;4;3;3;2;1;3;2;3;4;2;2;3;4;3;3;2;3;2;NA;NA;2;NA;3;2;3;4;4;NA;NA;3;5;2;4;NA;NA;NA;NA;0;4;2;NA;3;4;3;NA;NA;NA;NA;NA;NA;NA;4;2;2;NA;2;4;3;NA;4;NA;3;NA;NA;2;1;NA;2;NA;3;1;3;9,92922768799559;3,76008232605406;0;0;0
569;1;0;0;"Poland";"West-european";19;4;2;85;15;0;"FPS";NA;NA;1;5;5;NA;NA;4;3;NA;NA;2;3;2;NA;NA;NA;4;NA;4;1;2;2;3;0;2;2;3;2;2;1;1;4;1;2;2;2;1;2;2;4;2;3;4;1;1;NA;1;1;NA;NA;3;4;5;NA;NA;NA;NA;4;5;NA;5;4;NA;0;NA;2;NA;5;2;3;NA;NA;NA;2;3;NA;1;1;NA;NA;1;NA;5;NA;NA;4;3;3;NA;NA;1;2;NA;NA;1;4;1;3;21,7972174999615;2,20879383266788;0;0;0
783;1;0;0;"Polish";"White";22;4;1;80;20;0;"League of Legends";NA;NA;0;4;NA;3;NA;4;4;NA;NA;4;4;NA;NA;4;NA;3;1;NA;2;2;2;3;0;3;4;4;4;3;5;1;3;4;5;4;5;4;3;3;4;3;4;3;2;NA;2;3;2;NA;NA;1;NA;NA;2;4;NA;4;2;3;4;NA;NA;NA;0;3;NA;3;4;NA;4;NA;NA;NA;4;NA;NA;3;4;NA;2;NA;NA;3;3;5;5;NA;3;NA;NA;NA;2;2;2;NA;3;3;5;11,7111099011643;0,844548912455903;0;0;0
632;0,9;0;0;"Poland";"White";18;8;10;40;60;0;"Fifa";NA;NA;0;5;2;NA;NA;3;5;NA;NA;5;4;NA;5;NA;5;5;NA;NA;2;2;2;2;0;4;4;4;3;4;4;2;5;1;3;4;5;4;4;4;4;3;3;5;2;NA;NA;1;2;2;NA;4;NA;NA;4;4;4;NA;2;NA;NA;NA;5;4;0;3;NA;3;4;NA;3;NA;4;NA;NA;NA;NA;2;3;NA;5;NA;2;4;NA;3;NA;NA;NA;3;3;1;2;NA;2;NA;5;2;4;12,5863445136235;2,40993230022743;0;0;0
393;1;0;0;"italy";"white";22;4;3;95;5;1;NA;"CSGO";"GOLD NOVA 3";0;5;2;NA;NA;5;5;NA;NA;5;2;NA;3;NA;5;5;NA;NA;1;1;1;3;0;4;2;4;2;5;3;1;5;1;3;4;3;2;2;5;4;4;2;1;2;NA;NA;2;NA;2;2;2;3;5;NA;2;NA;NA;2;NA;NA;2;NA;2;0;NA;4;NA;5;NA;1;NA;2;1;NA;NA;NA;4;4;2;NA;1;NA;1;5;NA;NA;NA;NA;4;5;NA;1;1;NA;1;4;3;4;7,25295193633082;2,42861073247178;0;0;0
577;1;0;0;"Greek";"White";27;2;1;40;60;1;NA;"League of Legends";"Platinum";0;5;NA;NA;2;4;4;NA;NA;3;3;NA;1;NA;NA;2;NA;2;1;1;2;1;0;4;1;1;2;1;1;1;3;1;1;3;1;1;1;1;1;2;4;1;3;2;3;NA;NA;NA;3;4;NA;NA;NA;3;NA;2;4;NA;1;NA;2;1;0;2;NA;NA;2;1;4;NA;4;NA;NA;3;NA;NA;2;NA;4;5;4;5;2;NA;NA;NA;1;NA;NA;1;1;2;NA;NA;2;2;5;11,1475654891548;2,19009235262724;0;0;0
953;1;0;0;"Polish";"West-Slavic";19;8;2;90;10;0;"FPS";NA;NA;0;1;NA;NA;4;5;5;3;NA;NA;3;NA;NA;2;NA;5;5;NA;1;2;1;1;0;5;1;2;2;1;2;1;4;1;4;3;2;1;1;1;1;2;3;3;3;NA;NA;2;NA;3;3;2;3;NA;3;2;NA;NA;2;NA;2;4;NA;NA;0;NA;NA;NA;3;NA;2;NA;4;1;3;NA;1;NA;1;NA;5;NA;5;5;1;NA;3;NA;NA;NA;1;1;1;NA;NA;1;2;3;4;13,2749652769677;1,67586536795639;0;0;0
800;0,9;0;0;"Ukrainian";"White";19;3;6;20;80;0;"Counter Strike";NA;NA;0;5;NA;1;NA;4;4;NA;3;NA;4;4;NA;NA;NA;2;NA;4;1;2;1;1;0;5;3;5;3;2;2;2;5;1;4;4;2;1;4;3;1;5;5;3;2;1;NA;2;NA;3;NA;1;4;NA;NA;4;2;NA;1;5;NA;2;NA;NA;0;4;NA;NA;4;NA;2;2;NA;4;NA;NA;1;NA;2;NA;2;5;2;5;2;NA;NA;NA;1;NA;NA;NA;1;2;2;NA;2;2;3;11,2178636095105;2,62711342374719;0;0;0
1606;0,9;0;0;"Polish";"white";22;5;4;90;10;0;"racing games";NA;NA;0;5;NA;NA;2;2;3;NA;2;NA;4;NA;NA;3;NA;4;NA;4;1;1;1;2;0;2;2;1;2;2;1;1;2;1;3;2;1;1;2;2;2;1;2;3;2;NA;NA;2;2;NA;2;3;NA;NA;NA;NA;4;NA;4;4;4;2;NA;2;0;3;NA;NA;2;4;3;NA;NA;NA;2;4;1;NA;1;NA;NA;NA;2;2;3;NA;2;NA;3;NA;NA;NA;2;NA;1;1;5;2;4;2,89443537398635;2,97990633845244;0;0;0
496;0,9;0;1;"Polish";"Polish";19;3;7;80;20;0;"MOBA, RPG, simulators";NA;NA;0;3;NA;NA;5;4;5;3;NA;NA;3;NA;3;NA;NA;4;NA;2;2;2;2;3;0;3;3;3;2;4;2;1;5;1;1;4;3;2;3;4;4;2;3;5;2;1;NA;NA;NA;1;2;2;4;5;NA;NA;NA;4;3;4;5;NA;NA;NA;0;NA;5;4;5;NA;1;NA;2;NA;NA;NA;4;5;4;NA;NA;NA;5;5;1;NA;NA;NA;1;NA;3;NA;1;NA;1;2;3;2;3;16,2820024626848;4,44175517663686;0;0;0
318;0,9;0;1;"Polish";"white";33;5;2;25;75;0;"RPG";NA;NA;0;3;NA;2;NA;3;3;NA;NA;3;2;4;NA;NA;4;5;NA;NA;1;1;1;2;0;3;1;2;2;2;2;1;4;3;1;2;2;2;2;3;2;2;3;3;3;2;3;3;NA;NA;NA;3;4;4;NA;NA;NA;5;2;5;4;NA;NA;NA;0;NA;NA;NA;4;NA;2;2;2;NA;4;NA;NA;1;2;2;NA;NA;4;4;4;NA;4;2;NA;NA;NA;NA;1;1;1;NA;3;3;4;19,7442026223403;2,45704550190845;0;0;0
435;1;0;0;"Portuguese";"White";19;8;1;80;20;0;"NBA2K21";NA;NA;1;5;NA;3;NA;5;4;NA;NA;4;3;NA;4;NA;4;4;NA;NA;1;1;1;1;0;4;3;3;3;3;3;2;4;1;3;3;3;2;2;3;4;3;3;3;2;1;NA;2;NA;NA;2;3;NA;NA;4;NA;2;NA;3;NA;NA;4;5;2;0;NA;NA;NA;4;4;3;3;NA;NA;2;2;4;NA;3;NA;NA;NA;2;3;NA;2;4;NA;3;NA;NA;1;2;NA;NA;1;4;1;5;4,43073419865802;2,20879383266788;0;0;0
481;0,4;NA;2;"British";"White";18;13;3;80;20;0;"FPS";NA;NA;0;4;NA;NA;4;4;5;5;NA;NA;4;3;NA;NA;3;5;NA;NA;1;1;2;1;0;3;2;1;2;1;2;1;5;1;3;1;2;1;4;1;4;2;4;3;2;NA;NA;2;2;2;NA;3;3;5;NA;4;NA;4;2;NA;NA;2;NA;NA;0;NA;NA;NA;5;NA;3;1;1;NA;1;1;NA;NA;5;1;NA;5;NA;4;NA;1;NA;NA;2;3;NA;NA;3;3;NA;1;4;2;4;6,05639331225482;10,0833734471806;0;0;0
477;1;105;1;"Portuguese";"Caucasian";25;4;1;80;20;1;NA;"League of Legends (MOBA)";"Silver II";0;4;2;NA;NA;4;4;NA;4;NA;4;4;NA;NA;NA;3;2;NA;1;1;1;2;0;2;2;1;2;4;2;1;2;1;2;2;1;2;3;3;3;4;3;4;2;3;NA;NA;2;3;NA;2;NA;NA;2;NA;3;NA;4;NA;3;5;2;NA;0;4;NA;3;5;NA;2;NA;NA;2;NA;NA;NA;5;2;3;NA;NA;NA;3;NA;2;4;NA;2;NA;3;1;1;NA;NA;1;3;3;5;12,4491497341602;1,67586536795639;0;0;0
1009;1;0;0;"Polish";"White";19;7;1;95;5;1;NA;"League of Legends";"Diamond";0;5;NA;2;NA;2;1;NA;1;NA;4;NA;2;NA;3;2;NA;NA;2;1;1;1;0;3;1;1;3;2;1;1;1;1;2;2;2;1;1;1;1;2;3;4;2;1;NA;2;2;NA;NA;3;4;NA;NA;NA;3;4;2;NA;NA;3;2;NA;0;NA;NA;1;2;NA;4;4;NA;3;NA;NA;2;2;2;NA;NA;NA;NA;2;NA;3;4;3;2;NA;NA;NA;1;1;NA;1;3;3;4;6,47374483152838;2,42861073247178;0;0;0
579;1;0;0;"Portuguese";"White";23;5;10;85;15;1;NA;"FPS";"Global Elite";1;4;4;NA;NA;5;4;4;NA;NA;4;NA;NA;2;NA;4;NA;4;2;2;1;2;0;2;3;2;2;2;2;1;3;1;2;2;1;1;3;2;2;2;4;3;2;NA;2;NA;2;2;NA;4;NA;2;NA;NA;4;3;4;2;NA;4;NA;NA;0;2;2;1;1;NA;4;NA;NA;NA;NA;5;NA;NA;1;NA;5;NA;NA;5;NA;NA;NA;1;1;2;2;NA;1;1;1;NA;5;3;4;4,04352241208948;2,45704550190845;0;0;0
1089;1;0;0;"Poland";"Christian";18;2;12;70;30;0;"Forza Horizon 4";NA;NA;0;5;NA;2;NA;4;5;NA;NA;5;2;NA;3;NA;NA;5;NA;4;1;1;1;2;0;5;2;3;4;3;4;4;2;3;4;3;2;3;3;5;2;3;4;2;2;NA;3;NA;NA;2;3;3;NA;5;NA;4;3;NA;2;NA;4;NA;NA;3;0;5;5;NA;5;NA;1;NA;NA;NA;1;NA;4;NA;1;NA;2;NA;2;3;NA;NA;3;NA;3;NA;4;2;2;NA;2;NA;3;3;3;8,83668119330525;1,38866545146694;0;0;0
468;1;0;0;"italy";"white";30;8;8;77;23;0;"moba";NA;NA;0;3;NA;2;NA;3;2;3;NA;NA;4;NA;NA;4;4;4;NA;NA;2;1;2;3;0;3;2;2;2;2;2;3;2;2;3;3;2;2;4;3;2;3;3;3;2;2;NA;1;NA;2;NA;2;3;NA;3;NA;2;NA;2;NA;3;NA;3;NA;0;2;NA;NA;2;1;3;NA;NA;2;NA;NA;3;NA;3;NA;4;1;NA;1;NA;1;NA;1;NA;2;NA;2;2;2;NA;NA;2;3;5;24,4321928906559;1,33159444826946;0;0;0
402;0,7;NA;0;"34";"White British";34;2;2;60;40;0;"Survival";NA;NA;0;4;3;NA;NA;2;4;4;NA;NA;4;NA;NA;4;NA;4;4;NA;2;2;1;2;0;2;2;3;2;2;2;1;3;1;3;3;2;1;1;2;2;2;4;1;2;2;2;NA;NA;NA;2;3;4;NA;5;NA;NA;NA;2;NA;4;NA;2;3;0;NA;NA;NA;2;NA;4;3;4;NA;3;NA;NA;4;3;NA;3;NA;2;4;4;NA;4;1;NA;NA;NA;NA;2;NA;2;2;5;3;6;4,24450091206259;1,96604939841604;0;0;0
565;0,9;0;0;"Hungarian";"White";27;2;2;30;70;0;"The Division";NA;NA;0;2;NA;NA;3;4;2;NA;NA;2;3;NA;NA;3;NA;2;1;NA;2;2;1;2;0;3;2;2;1;1;1;1;2;1;2;2;2;1;2;2;4;3;3;2;2;NA;NA;NA;2;2;2;4;4;2;NA;NA;NA;NA;3;3;2;NA;3;NA;0;NA;NA;3;2;NA;4;NA;NA;3;4;NA;2;NA;2;NA;5;5;4;4;NA;NA;3;2;NA;NA;NA;NA;2;2;NA;1;5;2;4;4,75919829283314;1,4864924355391;0;0;0
2200;1;0;0;"Swedish";"White";22;8;12;95;5;1;NA;"League of Legends";"Diamond";0;5;2;NA;NA;4;5;NA;NA;4;5;4;NA;NA;NA;2;NA;2;1;2;2;2;0;5;3;5;3;3;4;3;5;3;4;4;4;4;4;3;5;4;5;5;2;NA;NA;1;2;1;NA;1;NA;NA;NA;4;3;5;1;NA;NA;2;4;NA;0;3;5;4;4;NA;3;NA;NA;NA;NA;NA;3;4;2;NA;NA;5;NA;5;1;NA;NA;NA;NA;3;1;NA;1;2;NA;1;4;1;5;12,1170743552744;2,36078329048784;0;0;0
416;1;0;0;"Portuguese";"Caucasian";21;2;4;93;7;1;NA;"FPS, Valorant, CSGO, sometimes LoL";"Diamond in Valorant";0;3;2;NA;NA;3;3;NA;NA;2;4;NA;4;NA;3;3;NA;NA;2;1;1;2;0;1;2;2;1;2;2;1;2;1;2;3;2;1;2;3;3;3;3;3;3;NA;3;NA;3;NA;3;3;NA;NA;2;3;NA;NA;3;2;NA;NA;3;1;0;1;NA;NA;2;NA;4;NA;4;4;NA;5;NA;NA;2;2;NA;NA;2;4;NA;3;NA;NA;NA;3;2;1;2;NA;2;NA;4;2;6;8,11353592952841;2,40993230022743;0;0;0
425;0,9;0;0;"Polish";"White";25;6;1;20;80;0;"role-playing game";NA;NA;1;4;NA;NA;2;3;5;NA;5;NA;1;3;NA;NA;NA;4;NA;4;1;1;2;2;0;3;2;3;2;1;3;2;3;2;3;3;3;3;2;1;3;4;2;2;2;1;2;NA;NA;NA;2;2;4;NA;NA;4;NA;3;2;4;NA;3;NA;NA;0;NA;4;NA;2;NA;3;3;2;NA;NA;2;NA;NA;4;NA;2;3;NA;4;NA;2;2;2;NA;NA;NA;NA;2;3;NA;2;3;1;4;4,86335893421295;4,92224767236704;0;0;0
490;0,9;0;0;"Italian";"white";27;7;3;82;18;0;"League of Legends";NA;NA;0;5;2;NA;NA;4;2;NA;2;NA;5;NA;2;NA;NA;4;NA;4;1;1;1;2;0;3;3;2;1;2;1;1;3;1;2;2;2;1;3;2;2;2;3;1;3;2;NA;3;3;NA;NA;3;NA;3;NA;2;4;NA;3;NA;3;4;NA;NA;0;NA;NA;1;2;1;4;NA;3;NA;NA;NA;NA;2;2;2;NA;4;NA;4;3;NA;NA;2;NA;2;NA;NA;2;2;2;NA;3;3;3;7,23918434679249;0,844548912455903;0;0;0
852;1;0;0;"Canadian";"Chinese";19;6;1;82;18;0;"League of Legends";NA;NA;0;5;NA;NA;4;4;3;NA;2;NA;2;NA;3;NA;NA;2;NA;2;2;3;3;3;0;3;2;3;3;2;1;1;3;1;2;2;1;1;2;3;1;2;3;1;2;2;NA;2;NA;1;NA;2;NA;3;4;3;3;NA;1;NA;NA;NA;2;NA;0;4;NA;NA;4;NA;2;2;2;NA;NA;NA;NA;NA;1;4;2;NA;2;4;4;NA;4;NA;NA;NA;4;NA;1;NA;1;1;3;3;4;17,0298709049504;2,29033289820708;0;0;0
529;0,9;0;0;"French";"White (west and north europe)";26;4;3;99;1;0;"MMORPG";NA;NA;1;5;NA;NA;2;1;3;NA;NA;2;4;4;NA;NA;NA;3;1;NA;2;1;2;1;0;3;1;3;1;3;2;2;3;2;2;3;3;3;1;2;2;1;2;3;3;2;NA;NA;3;NA;3;4;4;4;NA;3;NA;NA;2;3;4;NA;NA;NA;0;NA;4;2;2;NA;4;3;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;5;3;NA;2;1;1;NA;NA;1;2;NA;1;NA;2;1;3;9,56832707996054;3,28753954458374;0;0;0
315;0,9;0;0;"chilean";"hispanic";32;3;1;90;10;1;NA;"FPS";"Master";0;5;5;NA;NA;4;3;NA;5;NA;5;NA;4;NA;3;4;NA;NA;3;1;2;2;0;4;3;3;3;3;3;2;4;2;3;4;2;3;3;3;3;2;2;2;2;2;NA;2;NA;NA;2;2;4;4;3;3;NA;NA;2;NA;5;NA;NA;NA;0;NA;4;NA;2;NA;2;NA;2;NA;2;3;3;NA;2;NA;NA;NA;NA;2;3;NA;2;3;2;NA;NA;NA;2;2;NA;2;6;3;5;9,13774484896675;1,94642235369981;0;0;0
377;1;0;0;"British";"Vietnamese";20;10;6;80;20;0;"FPS";NA;NA;0;5;NA;5;NA;5;4;2;NA;NA;5;5;NA;NA;NA;4;3;NA;1;1;2;2;0;4;3;3;2;2;3;3;4;1;3;3;2;2;3;2;2;3;3;2;3;2;NA;3;NA;3;NA;2;3;2;2;1;NA;NA;3;3;NA;NA;NA;NA;0;4;3;4;3;NA;2;NA;NA;NA;NA;NA;4;NA;4;NA;2;2;NA;5;4;NA;NA;NA;2;4;NA;NA;3;NA;1;1;2;2;2;11,281022473227;11,9759672980067;0;0;0
754;1;0;0;"Scottish";"White";43;2;1;50;50;0;"CS:GO";NA;NA;1;2;2;NA;NA;2;2;NA;2;NA;2;2;NA;NA;NA;4;1;NA;2;2;1;2;0;3;3;3;2;2;1;1;3;1;2;1;1;1;2;1;1;2;3;3;3;NA;3;3;NA;3;NA;3;NA;NA;2;NA;NA;3;3;2;NA;NA;1;2;0;NA;2;NA;2;4;4;4;NA;NA;NA;4;NA;NA;2;NA;4;NA;NA;4;NA;1;NA;NA;2;2;3;2;2;2;NA;NA;4;3;6;12,5522283775307;1,33159444826946;0;0;0
